address,latitude,longitude,kreis_name
"Fraumünsterstrasse 16, 8001",47.368829,8.54107,Kreis 1
"Förrlibuckstrasse 62, 8005",47.3920273,8.514986,Kreis 5
"Grubenstrasse 28, 8045",47.3617687,8.51472,Kreis 3
"Hofwiesenstrasse 350, 8050",47.4103508,8.543040099999999,Kreis 11
"Ohmstrasse 11, 8050",47.4103403,8.5457409,Kreis 11
"Wehntalerstrasse 625, 8046",47.4222854,8.4991959,Kreis 11
"Überlandstrasse 381, 8051",47.4078131,8.585103199999999,Kreis 12
